Plant Code,Plant Name,State,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Nameplate Capacity (MW),Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Generator Count,Year,Month,Charge (MWh),Discharge (MWh),Net Gen (MWh),geohash,match_dist_km
64198,"Horn Rapids Solar, Storage and Training",WA,Benton,46.3529,-119.3222,WECC,BPAT,1.0,4.0,1.0,1.0,1,2022,9.0,93.0,73.334,-19.268,c26crp,40.14
64198,"Horn Rapids Solar, Storage and Training",WA,Benton,46.3529,-119.3222,WECC,BPAT,1.0,4.0,1.0,1.0,1,2022,10.0,103.0,81.468,-21.406,c26crp,40.14
64198,"Horn Rapids Solar, Storage and Training",WA,Benton,46.3529,-119.3222,WECC,BPAT,1.0,4.0,1.0,1.0,1,2022,11.0,95.0,75.453,-19.825,c26crp,40.14
64198,"Horn Rapids Solar, Storage and Training",WA,Benton,46.3529,-119.3222,WECC,BPAT,1.0,4.0,1.0,1.0,1,2022,12.0,96.0,76.154,-20.009,c26crp,40.14
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,1.0,,,,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,2.0,,,,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,3.0,,,,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,4.0,0.0,0.0,0.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,5.0,400.0,258.0,-142.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,6.0,325.0,143.0,-182.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,7.0,343.0,170.0,-173.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,8.0,1315.0,764.0,-551.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,9.0,1877.0,1665.0,-212.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,10.0,1299.0,1061.0,-238.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,11.0,1798.0,1562.0,-236.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2021,12.0,1805.0,1559.0,-246.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,1.0,0.0,0.0,0.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,2.0,1859.0,1703.0,-156.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,3.0,1814.0,1539.0,-275.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,4.0,2198.0,1907.0,-291.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,5.0,1741.0,1581.0,-160.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,6.0,1912.0,1683.0,-229.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,7.0,2069.0,1651.0,-418.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,8.0,1995.0,1590.0,-405.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,9.0,1628.0,1435.0,-193.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,10.0,1264.0,1096.0,-168.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,11.0,1698.0,1463.0,-235.0,9w01f3,265.38
64426,Wilmot Energy Center LLC,AZ,Pima,32.043502,-110.892676,WECC,TEPC,30.0,60.0,30.0,30.0,1,2022,12.0,1699.0,1497.0,-201.0,9w01f3,265.38
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,1.0,,,,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,2.0,,,,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,3.0,,,,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,4.0,,,,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,5.0,,,,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,6.0,,,,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,7.0,,,,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,8.0,,,,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,9.0,,,,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,10.0,15.0,10.898,-4.487,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,11.0,16.0,11.351,-4.674,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,12.0,17.0,11.751,-4.839,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,1.0,5.0,0.929,-2.867,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,2.0,4.0,0.981,-3.024,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,3.0,4.0,0.909,-2.803,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,4.0,4.0,0.951,-2.933,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,5.0,4.0,1.005,-3.099,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,6.0,4.0,1.018,-3.14,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,7.0,4.0,1.044,-3.218,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,8.0,4.0,1.086,-3.347,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,9.0,4.0,0.976,-3.008,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,10.0,4.0,1.084,-3.342,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,11.0,4.0,1.004,-3.095,c2967d,24.37
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,12.0,4.0,1.013,-3.124,c2967d,24.37
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,1.0,,,,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,2.0,,,,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,3.0,,,,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,4.0,,,,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,5.0,,,,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,6.0,,,,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,7.0,,,,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,8.0,4718.0,3955.0,-763.0,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,9.0,8803.0,6858.0,-1945.0,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,10.0,9393.0,7817.0,-1576.0,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,11.0,9569.0,8159.0,-1410.0,9qndpr,67.54
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,12.0,6062.0,4919.0,-1143.0,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,1.0,,,,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,2.0,,,,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,3.0,,,,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,4.0,,,,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,5.0,,,,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,6.0,,,,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,7.0,,,,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,8.0,5958.0,4761.0,1168.0,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,9.0,7701.0,5886.0,-1815.0,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,10.0,8969.0,7454.0,-1516.0,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,11.0,11024.0,9375.0,-1649.0,9qndpr,67.54
64564,Arlington Energy Center III,CA,Riverside,33.69088,-114.774944,WECC,CISO,110.0,440.0,110.0,110.0,1,2022,12.0,7720.0,6338.0,-1382.0,9qndpr,67.54
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2020,,,,,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,1.0,14.0,11.577,-3.466,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,2.0,16.0,12.361,-3.7,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,3.0,18.0,13.906,-4.163,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,4.0,18.0,13.505,-4.043,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,5.0,15.0,11.427,-3.421,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,6.0,17.0,13.187,-3.948,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,7.0,17.0,13.204,-3.953,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,8.0,17.0,13.243,-3.964,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,9.0,19.0,14.712,-4.404,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,10.0,17.0,12.71,-3.805,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,11.0,18.0,13.634,-4.081,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2021,12.0,18.0,13.534,-4.052,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,1.0,3.0,4.349,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,2.0,5.0,4.567,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,3.0,4.0,4.227,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,4.0,4.0,4.428,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,5.0,5.0,4.692,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,6.0,5.0,4.739,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,7.0,5.0,4.924,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,8.0,5.0,5.059,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,9.0,5.0,4.536,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,10.0,5.0,5.062,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,11.0,5.0,4.686,0.0,9mudw2,5.55
64601,County of San Diego COC Hybrid,CA,San Diego,32.833645,-117.131123,WECC,CISO,0.4,1.0,0.4,0.4,1,2022,12.0,5.0,4.731,0.0,9mudw2,5.55
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2020,,,,,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,1.0,66.0,68.131,3.096,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,2.0,69.0,72.748,3.307,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,3.0,78.0,81.843,3.72,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,4.0,76.0,79.484,3.613,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,5.0,64.0,67.254,3.057,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,6.0,74.0,77.611,3.528,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,7.0,74.0,77.709,3.532,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,8.0,74.0,77.94,3.543,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,9.0,83.0,86.584,3.936,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,10.0,71.0,74.804,3.4,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,11.0,77.0,80.238,3.647,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,6.0,3.4,6.0,6.0,1,2021,12.0,76.0,79.654,3.621,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,1.0,239.0,235.942,-1.086,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,2.0,249.0,247.863,-1.142,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,3.0,230.0,229.415,-1.057,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,4.0,241.0,240.281,-1.107,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,5.0,256.0,254.622,-1.173,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,6.0,258.0,257.202,-1.185,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,7.0,268.0,267.218,-1.231,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,8.0,276.0,274.542,-1.265,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,9.0,247.0,246.156,-1.134,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,10.0,276.0,274.69,-1.265,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,11.0,255.0,254.304,-1.172,9qhh0n,27.26
64611,SEPV Sierra,CA,Los Angeles,34.733011,-118.138525,WECC,CISO,8.3,3.4,6.0,6.0,1,2022,12.0,258.0,256.765,-1.183,9qhh0n,27.26
64612,Kearny North Energy Storage,CA,San Diego,32.83347,-117.13443,WECC,CISO,10.0,40.0,10.0,10.0,1,2022,,,,,9mudw2,5.5
64614,Kearny South Energy Storage,CA,San Diego,32.832886,-117.132292,WECC,CISO,10.0,40.0,10.0,10.0,1,2022,,,,,9mudw2,5.45
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,1.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,2.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,3.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,4.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,5.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,6.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,7.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,8.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,9.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,10.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,11.0,,,,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2021,12.0,1191.0,995.0,-196.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,1.0,3878.0,3426.0,-452.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,2.0,4654.0,4029.0,-625.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,3.0,4085.0,3455.0,-631.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,4.0,3972.0,3608.0,-363.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,5.0,6296.0,5561.0,-735.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,6.0,5300.0,4475.0,-824.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,7.0,4773.0,4218.0,-555.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,8.0,5466.0,4799.0,-666.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,9.0,5130.0,4449.0,-681.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,10.0,5668.0,5011.0,-657.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,11.0,3788.0,3366.0,-422.0,9qhsdk,9.2
64624,Hudson - High Desert Hybrid,CA,San Bernardino,34.6365,-117.3724,WECC,CISO,50.0,50.0,50.0,50.0,1,2022,12.0,4735.0,4143.0,-592.0,9qhsdk,9.2
64630,"Rabbitbrush Solar, LLC",CA,Kern,34.83,-118.32,WECC,CISO,20.0,50.0,20.0,20.0,1,2022,1.0,,,,9q5zqv,28.13
64630,"Rabbitbrush Solar, LLC",CA,Kern,34.83,-118.32,WECC,CISO,20.0,50.0,20.0,20.0,1,2022,2.0,,,,9q5zqv,28.13
64630,"Rabbitbrush Solar, LLC",CA,Kern,34.83,-118.32,WECC,CISO,20.0,50.0,20.0,20.0,1,2022,3.0,,,,9q5zqv,28.13
